Epoch,Train Loss,Train Acc,Train Precision,Train Recall,Train F1,Val Loss,Val Acc,Val Precision,Val Recall,Val F1
18,0.032348242277900376,43.75,0.4474790096282959,0.4375,0.4414141774177551,1.084650993347168,33.333333333333336,0.3888888955116272,0.3333333432674408,0.3523809611797333
19,0.0314266054580609,46.875,0.4728906750679016,0.46875,0.4553370475769043,0.8983544707298279,58.333333333333336,0.605555534362793,0.5833333730697632,0.5886243581771851
20,0.030277215565244358,53.125,0.5185185074806213,0.53125,0.5210084319114685,1.07588529586792,50.0,0.37037038803100586,0.5,0.3956044018268585
21,0.02972753221789996,59.375,0.5886898636817932,0.59375,0.5309401750564575,0.7666587829589844,66.66666666666667,0.6722221970558167,0.6666666865348816,0.6626983880996704
22,0.024890581145882607,68.75,0.6824905276298523,0.6875000596046448,0.678787887096405,0.9130489230155945,66.66666666666667,0.6666666865348816,0.6666666865348816,0.6476190686225891
23,0.02345275009671847,64.58333333333333,0.6281007528305054,0.6458333134651184,0.6288142800331116,0.9704544544219971,58.333333333333336,0.6666666865348816,0.5833333730697632,0.5555555820465088
24,0.026650310804446537,58.333333333333336,0.5805554986000061,0.5833333134651184,0.5773809552192688,0.7887725234031677,75.0,0.7388889193534851,0.75,0.7367724776268005
25,0.027641855801145237,60.416666666666664,0.602642297744751,0.6041666269302368,0.5778117775917053,0.6967952251434326,66.66666666666667,0.7460317611694336,0.6666666865348816,0.6551226377487183
26,0.02096450763444106,70.83333333333333,0.7155228853225708,0.7083333134651184,0.7114287614822388,0.6660571694374084,75.0,0.8000000715255737,0.7500000596046448,0.7407407164573669
27,0.01944934545705716,73.95833333333333,0.7386772632598877,0.7395833134651184,0.7345239520072937,1.4321244955062866,50.0,0.46666669845581055,0.5,0.4126984179019928
28,0.023282549654444058,68.75,0.6862573027610779,0.6875,0.6684656143188477,0.8970577120780945,75.0,0.8222222328186035,0.75,0.6962963342666626
29,0.033735127498706184,47.916666666666664,0.46121931076049805,0.4791666567325592,0.46136170625686646,1.3194633722305298,41.666666666666664,0.29523810744285583,0.4166666865348816,0.34343433380126953
30,0.028177932525674503,48.958333333333336,0.5964874625205994,0.4895833134651184,0.5061051249504089,0.812957227230072,66.66666666666667,0.7666666507720947,0.6666666865348816,0.6296296119689941
31,0.019776747251550358,76.04166666666667,0.7599296569824219,0.7604166865348816,0.7567152380943298,0.744985818862915,75.0,0.7833333015441895,0.75,0.7579364776611328
32,0.02015068382024765,71.875,0.7081930637359619,0.71875,0.7109441161155701,0.4292892515659332,91.66666666666667,0.9333333969116211,0.9166667461395264,0.9153439998626709
33,0.022629621749122936,65.625,0.6623015999794006,0.65625,0.6352382898330688,0.6702385544776917,75.0,0.7777777910232544,0.7500000596046448,0.7428571581840515
34,0.03093894322713216,61.458333333333336,0.6416666507720947,0.6145833134651184,0.6130802631378174,0.7663947939872742,66.66666666666667,0.7555555701255798,0.6666666865348816,0.6222222447395325
35,0.02033287038405736,70.83333333333333,0.777514636516571,0.7083333134651184,0.6532433032989502,0.8459300994873047,66.66666666666667,0.6333333253860474,0.6666666865348816,0.6296296119689941
36,0.028729535018404324,54.166666666666664,0.5179077386856079,0.5416666865348816,0.5070452690124512,0.7431447505950928,66.66666666666667,0.8333333730697632,0.6666666865348816,0.641269862651825
37,0.02392100915312767,60.416666666666664,0.6245625019073486,0.6041666865348816,0.6070175766944885,0.895839273929596,58.333333333333336,0.5555555820465088,0.5833333730697632,0.5523809790611267
38,0.022100263585646946,61.458333333333336,0.6015873551368713,0.6145833134651184,0.5995285511016846,0.7627201080322266,66.66666666666667,0.6555555462837219,0.6666666865348816,0.6534391641616821
39,0.01937846342722575,69.79166666666667,0.6799978017807007,0.6979166865348816,0.679868757724762,0.6666646599769592,58.333333333333336,0.6349206566810608,0.5833333730697632,0.5598845481872559
40,0.021048614755272865,61.458333333333336,0.6219121813774109,0.6145833134651184,0.602252721786499,0.6378179788589478,66.66666666666667,0.6555555462837219,0.6666666865348816,0.6534391641616821
41,0.021275898441672325,68.75,0.6748338341712952,0.6874999403953552,0.6767185926437378,0.6725773811340332,66.66666666666667,0.75,0.6666666865348816,0.6722222566604614
42,0.02585035376250744,60.416666666666664,0.6479196548461914,0.6041666865348816,0.6171923875808716,0.804610550403595,58.333333333333336,0.6984127163887024,0.5833333730697632,0.5945165753364563
43,0.017208403907716274,78.125,0.7870531678199768,0.78125,0.7817575335502625,0.6056716442108154,66.66666666666667,0.4571428894996643,0.6666666865348816,0.5387205481529236
44,0.022281184171636898,66.66666666666667,0.7717592716217041,0.6666666865348816,0.5758658051490784,0.8788519501686096,50.0,0.48148149251937866,0.5,0.4273504316806793
45,0.022860194245974224,63.541666666666664,0.6833333373069763,0.6354166269302368,0.574383020401001,0.6363696455955505,75.0,0.7777777910232544,0.7500000596046448,0.7428571581840515
46,0.019083308055996895,77.08333333333333,0.7658693194389343,0.7708333134651184,0.7659367322921753,0.49380505084991455,83.33333333333333,0.8888888955116272,0.8333333730697632,0.8222222328186035
47,0.019895519440372784,69.79166666666667,0.7083486318588257,0.6979166865348816,0.663557231426239,0.4928382337093353,66.66666666666667,0.699999988079071,0.6666666865348816,0.6746031641960144
48,0.01944277932246526,71.875,0.7122536897659302,0.71875,0.714445173740387,0.6998119354248047,58.333333333333336,0.6333333849906921,0.5833333730697632,0.600529134273529
49,0.01659365339825551,78.125,0.7777777910232544,0.78125,0.7731092572212219,0.4793076813220978,83.33333333333333,0.8888888955116272,0.8333333730697632,0.8222222328186035
50,0.018411751215656597,72.91666666666667,0.7379140257835388,0.7291666269302368,0.7182906270027161,0.5071094036102295,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
51,0.01857410619656245,77.08333333333333,0.7751116752624512,0.7708333730697632,0.7639206647872925,0.49148592352867126,75.0,0.7555555701255798,0.7500000596046448,0.7460317611694336
52,0.018387874588370323,73.95833333333333,0.7444444298744202,0.7395833134651184,0.7406704425811768,0.3642306625843048,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
53,0.016833190185328323,77.08333333333333,0.764430046081543,0.7708333730697632,0.766028881072998,0.4582180082798004,83.33333333333333,0.888888955116272,0.8333333730697632,0.8380953073501587
54,0.013805908461411795,81.25,0.8225806355476379,0.8125,0.8123607635498047,0.9346363544464111,75.0,0.8571429252624512,0.75,0.7503607273101807
55,0.017486996327837307,78.125,0.7945960760116577,0.7812500596046448,0.7827192544937134,1.0518865585327148,50.0,0.5,0.5,0.48148149251937866
56,0.014716466267903646,82.29166666666667,0.82492995262146,0.8229166269302368,0.8222222328186035,0.38704922795295715,83.33333333333333,0.8666666746139526,0.8333333730697632,0.8148148059844971
57,0.01388944530238708,85.41666666666667,0.8530392646789551,0.8541667461395264,0.851043701171875,0.9885522723197937,66.66666666666667,0.6722221970558167,0.6666666865348816,0.6626983880996704
58,0.03609096320966879,66.66666666666667,0.6501501202583313,0.6666666865348816,0.6552595496177673,1.0948950052261353,58.333333333333336,0.48148149251937866,0.5833333730697632,0.4908425211906433
59,0.026185700359443825,69.79166666666667,0.6865529417991638,0.6979166865348816,0.6898550391197205,1.136178970336914,58.333333333333336,0.5555555820465088,0.5833333730697632,0.5444444417953491
60,0.02098988431195418,73.95833333333333,0.7335084676742554,0.7395833730697632,0.7275558710098267,1.604695439338684,41.666666666666664,0.4555555582046509,0.4166666865348816,0.4312169551849365
61,0.029568777109185856,65.625,0.689296305179596,0.65625,0.6612040996551514,0.9893916249275208,41.666666666666664,0.4166666865348816,0.4166666865348816,0.39444443583488464
62,0.02382085720698039,65.625,0.6868578195571899,0.65625,0.651163637638092,1.2193080186843872,41.666666666666664,0.6111111640930176,0.4166666865348816,0.39829063415527344
63,0.021297607570886612,67.70833333333333,0.665977418422699,0.6770833730697632,0.666936457157135,1.0898611545562744,58.333333333333336,0.6111111044883728,0.5833333730697632,0.5809524059295654
64,0.01701740858455499,75.0,0.7571428418159485,0.75,0.7481482028961182,0.5131425857543945,83.33333333333333,0.8666666746139526,0.8333333730697632,0.8148148059844971
65,0.014369796340664228,81.25,0.8146376609802246,0.8125,0.8026144504547119,0.42009708285331726,75.0,0.7777777910232544,0.75,0.7428572177886963
66,0.018005883631606896,78.125,0.7813823819160461,0.78125,0.7812016606330872,0.6024636626243591,75.0,0.8222222328186035,0.75,0.6962963342666626
67,0.01444701167444388,85.41666666666667,0.8708069920539856,0.8541667461395264,0.8499677181243896,0.616772472858429,66.66666666666667,0.6904761791229248,0.6666666865348816,0.6392496824264526
68,0.014162705590327581,81.25,0.814782440662384,0.8125,0.8061832189559937,0.6414764523506165,75.0,0.7388889193534851,0.75,0.7367724776268005
69,0.013063453758756319,87.5,0.8780809640884399,0.875,0.8755015730857849,0.2756665050983429,100.0,1.0,1.0,1.0
70,0.013384862492481867,80.20833333333333,0.809259295463562,0.8020833134651184,0.8042377829551697,0.3944951593875885,83.33333333333333,0.8888888955116272,0.8333333730697632,0.8222222328186035
71,0.016222674399614334,78.125,0.7783347368240356,0.78125,0.7771567106246948,0.5341723561286926,66.66666666666667,0.8333333730697632,0.6666666865348816,0.6666666865348816
72,0.018702685212095577,78.125,0.8038327693939209,0.78125,0.7750341892242432,0.7634885311126709,83.33333333333333,0.8666666746139526,0.8333333730697632,0.8148148059844971
73,0.01374183502048254,81.25,0.8148518800735474,0.8125,0.802419900894165,0.5524154305458069,75.0,0.7833333015441895,0.75,0.7579364776611328
74,0.020886859235664208,68.75,0.6867443323135376,0.6875,0.6614921689033508,0.760378360748291,66.66666666666667,0.6722221970558167,0.6666666865348816,0.6626983880996704
75,0.010212392391016087,90.625,0.9173290729522705,0.90625,0.9054850339889526,0.6579543948173523,66.66666666666667,0.7222222089767456,0.6666666865348816,0.6761904954910278
76,0.01024728020032247,88.54166666666667,0.8975330591201782,0.8854166269302368,0.8828381299972534,0.4123343527317047,83.33333333333333,0.888888955116272,0.8333333730697632,0.8380953073501587
77,0.012267797254025936,84.375,0.8427287340164185,0.84375,0.842680811882019,0.5814956426620483,66.66666666666667,0.7555555701255798,0.6666666865348816,0.6222222447395325
78,0.012377064054210981,85.41666666666667,0.8538398742675781,0.8541667461395264,0.8534334897994995,0.3339240550994873,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
79,0.013724208498994509,87.5,0.887274444103241,0.875,0.8760039806365967,0.5380443930625916,75.0,0.8055555820465088,0.7500000596046448,0.7388888597488403
80,0.01221377526720365,91.66666666666667,0.925146222114563,0.9166666269302368,0.9169483184814453,0.6852366924285889,75.0,0.7388889193534851,0.75,0.7367724776268005
81,0.0178459274272124,78.125,0.8132642507553101,0.78125,0.7738906145095825,1.153293490409851,66.66666666666667,0.6333333253860474,0.6666666865348816,0.6296296119689941
82,0.014455517443517843,81.25,0.8276045322418213,0.8125,0.802858829498291,2.045362710952759,33.333333333333336,0.2666666805744171,0.3333333432674408,0.2539682686328888
83,0.039694551999370255,63.541666666666664,0.693107545375824,0.6354166269302368,0.6123121976852417,0.7104658484458923,66.66666666666667,0.7666666507720947,0.6666666865348816,0.6296296119689941
84,0.011904847187300524,88.54166666666667,0.8867394924163818,0.8854166269302368,0.8837826251983643,0.8065700531005859,58.333333333333336,0.7261905074119568,0.5833333730697632,0.5651515126228333
85,0.01344070304185152,85.41666666666667,0.859062135219574,0.8541666269302368,0.8537206649780273,0.6743478775024414,75.0,0.8571429252624512,0.75,0.7503607273101807
86,0.013235610288878282,86.45833333333333,0.8670635223388672,0.8645833134651184,0.8635621070861816,0.8126258254051208,58.333333333333336,0.6984127163887024,0.5833333730697632,0.5945165753364563
87,0.008884407424678406,91.66666666666667,0.9166055917739868,0.9166666269302368,0.9164886474609375,0.8819141983985901,75.0,0.8571429252624512,0.75,0.7090909481048584
88,0.010686660651117563,85.41666666666667,0.853102445602417,0.8541666865348816,0.8517413139343262,1.1159424781799316,58.333333333333336,0.6904761791229248,0.5833333730697632,0.5424242615699768
89,0.012543802304814259,83.33333333333333,0.842206597328186,0.8333333134651184,0.8330562114715576,0.861041247844696,75.0,0.8571429252624512,0.7500000596046448,0.7503607273101807
90,0.010880185135950645,88.54166666666667,0.8941918015480042,0.8854166269302368,0.8836880922317505,0.842665433883667,75.0,0.8000000715255737,0.7500000596046448,0.7407407164573669
91,0.0064227838690082235,93.75,0.939100980758667,0.9375,0.9369188547134399,0.9457795023918152,66.66666666666667,0.6555556058883667,0.6666666865348816,0.6534391641616821
92,0.010266603281100592,85.41666666666667,0.8628404140472412,0.8541666269302368,0.8526685237884521,0.3604462444782257,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
93,0.027052525120476883,77.08333333333333,0.8177139759063721,0.7708333730697632,0.7751332521438599,0.32779136300086975,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
94,0.010467178809146086,88.54166666666667,0.8981481790542603,0.8854166269302368,0.8837535381317139,0.6479679942131042,83.33333333333333,0.8888888955116272,0.8333333730697632,0.8222222328186035
95,0.024872661257783573,83.33333333333333,0.836980938911438,0.8333333134651184,0.8322851657867432,0.6735820174217224,66.66666666666667,0.773809552192688,0.6666666865348816,0.6257575750350952
96,0.02065391279757023,71.875,0.7888519763946533,0.71875,0.6899420619010925,0.6740407347679138,75.0,0.8222222328186035,0.75,0.6962963342666626
97,0.016083647807439167,78.125,0.8427287340164185,0.7812499403953552,0.7642621994018555,0.6116004586219788,83.33333333333333,0.8666666746139526,0.8333333730697632,0.8148148059844971
98,0.02082761252919833,77.08333333333333,0.7993826866149902,0.7708333730697632,0.7702325582504272,0.6156916618347168,75.0,0.8055555820465088,0.7500000596046448,0.7388888597488403
99,0.011868412295977274,87.5,0.8865698575973511,0.875,0.8772834539413452,0.5510326623916626,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
100,0.10320451498652498,78.125,0.8166666626930237,0.78125,0.7841734886169434,1.425044059753418,50.0,0.6805555820465088,0.5,0.49047619104385376
