Epoch,Train Loss,Train Acc,Train Precision,Train Recall,Train F1,Val Loss,Val Acc,Val Precision,Val Recall,Val F1
30,0.0008749298479718467,100.0,1.0,1.0,1.0,0.683417558670044,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
31,0.0037690138754745326,94.79166666666667,0.9500892162322998,0.9479167461395264,0.9478645324707031,0.9371916651725769,75.0,0.7833333611488342,0.75,0.7579364776611328
32,0.006058504882579048,93.75,0.939338207244873,0.9375,0.9377952814102173,1.7892165184020996,75.0,0.7833333611488342,0.75,0.7579364776611328
33,0.0036584542831405997,96.875,0.969975471496582,0.96875,0.9687296152114868,1.535510540008545,66.66666666666667,0.8333333730697632,0.6666666865348816,0.641269862651825
34,0.0023837588960304856,96.875,0.9696969985961914,0.96875,0.9687345027923584,1.4107542037963867,75.0,0.8571428656578064,0.75,0.7503607869148254
35,0.003670145059004426,95.83333333333333,0.9586286544799805,0.9583332538604736,0.9583257436752319,0.8936364054679871,83.33333333333333,0.8888888955116272,0.8333333730697632,0.8222222328186035
36,0.0016537968767806888,96.875,0.971428632736206,0.96875,0.9690309166908264,0.8357788920402527,83.33333333333333,0.8888888955116272,0.8333333730697632,0.8222222328186035
37,0.006467893564452727,89.58333333333333,0.8951205015182495,0.8958332538604736,0.8953297138214111,0.6038253903388977,75.0,0.7555555701255798,0.75,0.7460317611694336
38,0.004051126335980371,95.83333333333333,0.95831298828125,0.9583333730697632,0.9581654667854309,0.0502476803958416,100.0,1.0,1.0,1.0
39,0.00416389515157789,94.79166666666667,0.9490604400634766,0.9479166269302368,0.9478759169578552,0.355508416891098,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
40,0.0021181992293956378,97.91666666666667,0.9794822931289673,0.9791666269302368,0.9791641235351562,0.40910956263542175,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
41,0.0015003022466165323,97.91666666666667,0.9803922176361084,0.9791666865348816,0.9791463017463684,0.4640445411205292,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
42,0.0023346795545270047,96.875,0.9690452814102173,0.96875,0.9687423706054688,0.6157527565956116,83.33333333333333,0.8333333730697632,0.8333333730697632,0.8333333730697632
43,0.003322584515747925,96.875,0.9690452814102173,0.96875,0.9687423706054688,0.48663994669914246,83.33333333333333,0.888888955116272,0.8333333730697632,0.8222222328186035
44,0.0022886469572161636,95.83333333333333,0.9629629850387573,0.9583333730697632,0.9587076902389526,0.32665154337882996,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
45,0.002962331287562847,96.875,0.9693813323974609,0.96875,0.9689077138900757,0.3847410976886749,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
46,0.005442062392830849,92.70833333333333,0.9283459782600403,0.9270833730697632,0.9275615215301514,0.4728536903858185,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
47,0.002995739399921149,96.875,0.9687296152114868,0.96875,0.9685821533203125,0.620806872844696,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
48,0.003174487811823686,93.75,0.9383301138877869,0.9375,0.9374699592590332,0.5947576761245728,83.33333333333333,0.888888955116272,0.8333333730697632,0.8222222328186035
49,0.002047990458474184,96.875,0.9687296152114868,0.96875,0.9685821533203125,0.4204140603542328,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
50,0.0020498091277355948,97.91666666666667,0.9797979593276978,0.9791666865348816,0.978990912437439,0.13642926514148712,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
51,0.0023108027623190233,95.83333333333333,0.9601715803146362,0.9583332538604736,0.9586286544799805,0.05832066014409065,100.0,1.0,1.0,1.0
52,0.0010842581298978378,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808100700378,0.38751593232154846,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320105671882629
53,0.002325762895149334,96.875,0.9696394205093384,0.96875,0.9687349796295166,0.27054065465927124,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
54,0.0008164634831094494,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808100700378,0.9911186099052429,75.0,0.7388889193534851,0.75,0.7367724776268005
55,0.003413511789403856,96.875,0.971428632736206,0.96875,0.9690309166908264,0.4389990270137787,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
56,0.0034842650638893247,93.75,0.9386438131332397,0.9375,0.9374592900276184,0.6482377648353577,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
57,0.0029855027387384325,95.83333333333333,0.95831298828125,0.9583333730697632,0.9581654667854309,0.7134594321250916,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
58,0.0012133676136727445,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895807504653931,0.1765170842409134,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
59,0.003379926628743609,96.875,0.9702911376953125,0.96875,0.9683773517608643,0.5504133701324463,75.0,0.7555555701255798,0.75,0.7460317611694336
60,0.002380400702046851,96.875,0.9696394801139832,0.96875,0.9687349796295166,0.020891433581709862,100.0,1.0,1.0,1.0
61,0.0019347288568193715,96.875,0.9696394801139832,0.96875,0.9687349796295166,0.048629555851221085,100.0,1.0,1.0,1.0
62,0.004428716143593192,92.70833333333333,0.9348348379135132,0.9270833730697632,0.928284764289856,0.03676671162247658,100.0,1.0,1.0,1.0
63,0.001242294441908598,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895807504653931,0.11712091416120529,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
64,0.003245637082727626,94.79166666666667,0.9514687061309814,0.9479166269302368,0.9477788209915161,0.8002037405967712,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
65,0.005890935426577926,94.79166666666667,0.9490828514099121,0.9479166269302368,0.948051929473877,1.0115227699279785,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
66,0.004455330626418193,93.75,0.9438438415527344,0.9375,0.937946617603302,0.9750667214393616,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
67,0.0048816202324815094,93.75,0.9373814463615417,0.9375,0.9369889497756958,1.1437636613845825,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
68,0.002024956454988569,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808696746826,0.9214248061180115,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
69,0.0022319971661393843,96.875,0.9702911376953125,0.96875,0.9683773517608643,1.2871922254562378,66.66666666666667,0.8333333730697632,0.6666666865348816,0.6666666865348816
70,0.0027949895787363252,96.875,0.9693813323974609,0.96875,0.9689077138900757,1.1576706171035767,75.0,0.8571429252624512,0.7500000596046448,0.7503607273101807
71,0.002470205732000371,95.83333333333333,0.9598355293273926,0.9583333134651184,0.9586338996887207,0.20760755240917206,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
72,0.0005559895992822325,100.0,1.0,1.0,1.0,0.2849421799182892,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
73,0.0015132373858553667,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808696746826,0.24544323980808258,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
74,0.0008385301916860044,100.0,1.0,1.0,1.0,0.3348827362060547,83.33333333333333,0.8333333730697632,0.8333333730697632,0.8333333730697632
75,0.0016895802109502256,97.91666666666667,0.9791666269302368,0.9791666269302368,0.9791666269302368,0.2270471304655075,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
76,0.003037953152670525,95.83333333333333,0.9604872465133667,0.9583333730697632,0.9582763314247131,0.23657472431659698,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
77,0.0011267947071852784,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808100700378,0.23434127867221832,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
78,0.0033532986635691486,94.79166666666667,0.9484477043151855,0.9479167461395264,0.9475602507591248,0.17979104816913605,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
79,0.0028494333770746985,94.79166666666667,0.9525462985038757,0.9479166269302368,0.9477533102035522,1.7086018323898315,66.66666666666667,0.773809552192688,0.6666666865348816,0.6257575750350952
80,0.0047906051816729205,94.79166666666667,0.954954981803894,0.9479166269302368,0.9483321905136108,0.24941925704479218,91.66666666666667,0.9333333969116211,0.9166667461395264,0.9153439402580261
81,0.004418243285423766,95.83333333333333,0.9595959186553955,0.9583333134651184,0.9584780931472778,0.3505810797214508,83.33333333333333,0.888888955116272,0.8333333730697632,0.8380953073501587
82,0.004292444054347773,95.83333333333333,0.9595588445663452,0.9583333730697632,0.95831298828125,0.6808375716209412,83.33333333333333,0.8333333730697632,0.8333333730697632,0.8333333730697632
83,0.005254609665522973,90.625,0.9193376302719116,0.90625,0.9053671360015869,0.5586966872215271,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
84,0.0050094543645779295,94.79166666666667,0.9512265920639038,0.9479166269302368,0.9474678039550781,0.9409593939781189,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
85,0.003287402098067105,97.91666666666667,0.9803922176361084,0.9791666865348816,0.9791463017463684,0.925822913646698,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
86,0.0020694371002415815,97.91666666666667,0.9791666269302368,0.9791666269302368,0.9791666269302368,0.563616931438446,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
87,0.004789953352883458,93.75,0.9380310773849487,0.9375,0.9371436834335327,0.20452998578548431,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
88,0.001662063063122332,97.91666666666667,0.9803922176361084,0.9791666865348816,0.9791463017463684,0.5330232977867126,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
89,0.0033627312999063483,97.91666666666667,0.9803922176361084,0.9791666865348816,0.9791463017463684,0.5102154016494751,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
90,0.0008416729445646828,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808100700378,0.5861973166465759,83.33333333333333,0.8333333730697632,0.8333333730697632,0.8333333730697632
91,0.004722292845447858,93.75,0.940716028213501,0.9375,0.9371967315673828,0.889385461807251,83.33333333333333,0.8333333730697632,0.8333333730697632,0.8333333730697632
92,0.0016110771684907377,97.91666666666667,0.9794822931289673,0.9791666269302368,0.9791641235351562,1.1044458150863647,75.0,0.7833333015441895,0.75,0.7579364776611328
93,0.0014486302582857509,98.95833333333333,0.9898990392684937,0.9895833730697632,0.9895808100700378,0.6095820069313049,83.33333333333333,0.8666666746139526,0.8333333730697632,0.8148148059844971
94,0.0018432052941837658,97.91666666666667,0.9803922176361084,0.9791666269302368,0.9793170094490051,0.7959339618682861,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
95,0.0065779586633046465,92.70833333333333,0.9276942610740662,0.9270833730697632,0.9272359609603882,0.9571089744567871,83.33333333333333,0.8500000238418579,0.8333333730697632,0.8320106267929077
96,0.0031287978102530665,97.91666666666667,0.9803922176361084,0.9791666865348816,0.9791463017463684,2.1095921993255615,66.66666666666667,0.8333333730697632,0.6666666865348816,0.6666666865348816
97,0.002976755223547419,95.83333333333333,0.9588643312454224,0.9583333730697632,0.9579769372940063,1.490540623664856,75.0,0.8055555820465088,0.7500000596046448,0.7388888597488403
98,0.0015290279989130795,97.91666666666667,0.9791666269302368,0.9791666269302368,0.9791666269302368,0.7202368378639221,75.0,0.8055555820465088,0.75,0.7388889193534851
99,0.002260019968768271,96.875,0.9687296152114868,0.96875,0.9685821533203125,0.5012845396995544,66.66666666666667,0.6666666865348816,0.6666666865348816,0.6666666865348816
100,0.0057030046882573515,94.79166666666667,0.950089156627655,0.9479166865348816,0.9478645324707031,0.33165979385375977,91.66666666666667,0.9333333969116211,0.9166666865348816,0.9153438806533813
